0-0-0,0.4909999999999997
0-0-10,0.08050000000000039
0-0-11,1.125
0-0-12,11.041198996655504
0-0-13,0.39400000000000185
0-0-14,1.125
0-0-15,229.55451672240832
0-0-16,19.83852341137117
0-0-17,0.39400000000000185
0-0-18,334.1044180602008
0-0-19,1.6053065326633198
0-0-2,0.39400000000000185
0-0-20,0.08050000000000039
0-0-21,0.18737837837837815
0-0-22,0.39400000000000185
0-0-23,0.2308873873873869
0-0-25,0.48100000000000115
0-0-26,0.08050000000000039
0-0-27,23.179610367892913
0-0-28,14.856974916387932
0-0-29,0.20555405405405372
0-0-3,0.19170720720720694
0-0-30,80.60997666666675
0-0-31,1.6080000000000034
0-0-32,18.794580267558562
0-0-33,44.017463333333495
0-0-34,1.8505000000000076
0-0-35,22.463607382550293
0-0-36,19.950135906040217
0-0-37,0.19753153153153122
0-0-38,53.80250000000012
0-0-39,0.48100000000000115
0-0-4,0.39400000000000185
0-0-5,1.6080000000000034
0-0-6,0.18794144144144123
0-0-7,0.4909999999999997
0-0-8,13.015757118927914
0-0-9,0.08050000000000039
0-1-0,16.500493311036777
0-1-11,0.19615765765765736
0-1-12,1.6080000000000034
0-1-13,1.6080000000000034
0-1-14,1.8505000000000076
0-1-15,1.6080000000000034
0-1-16,0.39400000000000185
0-1-17,54.19391000000013
0-1-18,0.39400000000000185
0-1-20,0.08050000000000039
0-1-21,1.6080000000000034
0-1-22,1.8505000000000076
0-1-23,0.39400000000000185
0-1-24,20.95069899665547
0-1-25,1.6080000000000034
0-1-26,0.18773873873873853
0-1-27,1.125
0-1-28,0.39400000000000185
0-1-29,209.8853076923083
0-1-3,276.0417989949745
0-1-33,1.6080000000000034
0-1-34,1.6080000000000034
0-1-35,0.39400000000000185
0-1-36,1.6080000000000034
0-1-37,20.335820168067162
0-1-38,1.6080000000000034
0-1-39,1.125
0-1-4,73.83794127516768
0-1-5,1.125
0-1-6,1.125
0-1-7,0.4909999999999997
0-1-8,0.19030180180180153
0-1-9,1.125
0-10-0,1.6080000000000034
0-10-14,1.602604026845641
0-10-16,1.8505000000000076
0-10-21,0.08050000000000039
0-10-28,0.48100000000000115
0-10-32,20.842165551839447
0-10-33,1.6080000000000034
0-10-38,1.6080000000000034
0-10-39,0.4909999999999997
0-10-4,1.6080000000000034
0-10-7,1.6080000000000034
0-11-0,0.39400000000000185
0-11-14,10.63575250836115
0-11-21,1.125
0-11-28,1.6080000000000034
0-11-32,0.4909999999999997
0-11-33,176.00704347826053
0-11-39,1.853610084033621
0-11-4,181.85924832214752
0-12-0,22.044406354515004
0-12-14,19.7772257525083
0-12-21,0.4909999999999997
0-12-28,10.084946488294294
0-12-32,1.125
0-12-39,1.6080000000000034
0-12-4,47.07624033613468
0-13-0,175.31259866220734
0-13-14,0.39333781512605226
0-13-21,0.48100000000000115
0-13-28,1.125
0-13-32,0.39400000000000185
0-13-39,1.6080000000000034
0-14-14,0.48100000000000115
0-14-28,0.4909999999999997
0-14-39,1.6107025210084067
0-15-14,0.22095495495495449
0-15-28,47.270160000000246
0-16-14,1.126890756302521
0-16-28,18.213998327759164
0-17-14,0.08050000000000039
0-17-28,53.25735666666678
0-2-0,0.08050000000000039
0-2-1,300.2452123745817
0-2-10,1.6080000000000034
0-2-11,1.125
0-2-12,0.1885180180180178
0-2-14,0.4909999999999997
0-2-16,0.39400000000000185
0-2-17,0.18859909909909886
0-2-18,53.797170000000115
0-2-2,61.2565433333333
